contentid,contenttypeid,title,homepage,tel,zipcode,addr1,addr2,areacode,sigungucode,cat1,cat2,cat3,mapx,mapy,mlevel,firstimage,firstimage2,createdtime,modifiedtime,overview,cpyrhtDivCd,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,telname
125804,12,고성 왕곡마을,"<a href=""http://www.wanggok.kr"" target=""_blank"" title=""새창: 고성 왕곡마을 홈페이지로 이동"">http://www.wanggok.kr</a>",,24746,강원특별자치도 고성군 왕곡마을길 41,,32,2,A02,A0201,A02010600,128.4995816,38.34059811,6,http://tong.visitkorea.or.kr/cms/resource/75/3332475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3332475_image3_1.jpg,2.0031E+13,2.02506E+13,"왕곡마을은 해안에서 내륙 쪽으로 약 1.5km 지점에 있으며 석호인 송지호(둘레 4km, 넓이 20만 평)와 해발 200m 내외의 봉우리 형태인 야산 다섯 개에 둘러 쌓여 외부와 차단된 ‘골’ 형태의 분지를 이룬다. 마을의 동쪽은 골무산(骨蕪山), 남동쪽은 송지호, 남쪽은 호근산(湖近山)과 제공산(濟孔山), 서쪽은 진방산(唇防山), 북쪽은 오음산(五音山)으로 막혀 있고 마을 북쪽에 위치한 오음산에서 남서방향으로 마을을 관통하며 흐르는 왕곡천 좌우에 종심이 깊은 촌락으로 형성되어 있다. 마을 중앙의 개울을 따라 이어져 있는 마을 안 길을 중심으로 가옥들이 자연스럽게 자리 잡고 있으며 가옥과 가옥 사이에 비교적 넓은 텃밭이 있어서 따로 담이 없고 텃밭을 경계로 가옥들이 분리되어 있는 것이 특징이다. 왕곡마을의 가옥구조는 안방, 도장방, 사랑방, 마루, 부엌이 한 건물 내에 수용되어 있으며 부엌에 가축우리가 붙어 있는 겹집구조이다. 마을 안길 과 바로 연결되는 앞마당은 가족의 공동작업 공간 역할을 하면서 타인에게 개방적이었던 반면에 비교적 높은 담으로 둘러싸인 뒷마당은 여인들의 공간으로 비개방적이다. 뒷마당은 보이지 않고 지붕만 보여 여인들의 활동공간을 배려한 구조이다. 역사와 전통의 멋이 가득 담긴 왕곡마을의 전통가옥에선 숙박체험도 가능하다. 현대 도시생활을 벗어나 200년 전의 옛 방식 그대로, 시간이 멈춘 곳에서 오붓하고 여유로운 시간을 보낼 수 있다.",Type3,51,820,HS,HS01,HS010600,
126691,12,봉수대해변,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=74"" target=""_blank"" title=""새창 : 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr</a>",,24747,강원특별자치도 고성군 죽왕면 오호리,(죽왕면),32,2,A01,A0101,A01011200,128.5280046,38.32280352,6,http://tong.visitkorea.or.kr/cms/resource/13/3517213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3517213_image3_1.jpg,2.00307E+13,2.02508E+13,"삼포해변에서 북쪽으로 200m 떨어진 곳에 자리 잡고 있는 해변이다. 국도 7호선 옆을 따라 위치하고 있어 곧바로 해변 백사장에 발을 내디딜 수 있는 곳으로 고성 산불로 피해를 본 주민들에게 새로운 보금자리를 제공하기 위하여 미개발 해안을 1997년에 해변으로 개발한 곳이다. 백사장 길이는 800m 정도로 아담한 편이지만 모래가 곱고 깨끗하다. 백사장 폭은 50m, 수심은 1.5m이다. 여름에는 서핑, 카누 등 다양한 해양 레포츠를 즐기는 사람들로 가득하다. 백사장에는 다양한 조형물 및 포토존이 마련되어 있다. 해변 인근에는 봉수대 오토캠핑장, 해쉼터, 오호 VR해양모험관 등 다양한 즐길 거리가 있다.",Type1,51,820,NA,NA02,NA020900,
126727,12,반암해변,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=72"" target=""_blank"" title=""새창: 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/</a>",,24723,강원특별자치도 고성군 거진읍,,32,2,A01,A0101,A01011200,128.4628018,38.42150184,6,http://tong.visitkorea.or.kr/cms/resource/92/3070092_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3070092_image3_1.jpg,2.00307E+13,2.02406E+13,"반암해변은 전형적인 어촌의 해안을 따라 양호하게 발달한 백사장에 희고 고운 모래가 있어 가족 단위 해변으로 적합한 곳이다. 매년 해수욕장과 백사장이 사계절 운영되고 있으며 7번 국도에 있어 교통 여건이 좋다. 주변에는 민박 및 횟집이 있어 먹거리가 풍부하고 교통이 편리한 조용한 해변이다. 군사 지역 내에 있어 오염되지 않은 깨끗한 물이 자랑이며 다른 해수욕장보다 한적한 분위기를 즐길 수 있다. 반암해변은 바다낚시가 잘 되어 낚시꾼들에게 인기 있는 장소이고 아침, 저녁으로 멸치잡이가 잘 되어 찾는 사람들이 많고 바닷가에서 야영도 가능하다.",Type3,51,820,NA,NA02,NA020900,
126776,12,명파해변,"고성 문화관광 <a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=70""target=""_blank"" title=""새창: 고성 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/tour</a>",,24701,강원특별자치도 고성군 현내면 명파4길 47,,32,2,A01,A0101,A01011200,128.4053255,38.5435698,6,http://tong.visitkorea.or.kr/cms/resource/88/2922088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2922088_image3_1.jpg,2.00307E+13,2.02508E+13,동해안 최북단에 위치해 있는 해수욕장이다. 주변 기암괴석과 어우러진 조용한 해변에 500m의 고운 백사장은 가족단위 피서지로 각광을 받고 있다. 이 해수욕장은 통일전망대 길목에 위치해 통일전망대 관람객이 많이 찾아오는 피서지로 군부대와 협조해 한시적으로 개장된다. 규모가 작고 아담하지만 한적하고 인적이 드물어 명파리(동해의 맑은 물과 깨끗한 백사장이 있는 아름다운 마을)라는 이름 그대로 오염되지 않은 자연의 소박함을 잘 간직하고 있다. 해수욕장 옆에는 명파천이 흐르고 있는데 이곳은 은어와 연어의 산란지로 해마다 10월이면 은어잡이 낚시꾼이 많이 찾아온다. 명파리에는 토종 돼지를 사육하는 축산농가가 많아 육질이 연하고 담백한 토종 돼지요리가 이 지역의 특산요리이다. 통일전망대를 가지 않고 바로 명파리로 향한다면 통일전망대의 안보 교육을 받지 않아도 된다.,Type3,51,820,NA,NA02,NA020900,
126777,12,초도해변,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=83"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.gwgs.go.kr</a>",,24706,강원특별자치도 고성군 현내면 초도항길,(현내면),32,2,A01,A0101,A01011200,128.4315053,38.48970994,6,http://tong.visitkorea.or.kr/cms/resource/20/3006720_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3006720_image3_1.jpg,2.00307E+13,2.02406E+13,"초도1리 해변은 화진포 해변과 인접한 간이해수욕장으로, 길이 500m, 넓이 21,487m²(6,500여 평)의 깨끗한 백사장을 끼고 있다. 지난 1995년도에 개장된 이곳은, 조용한 가족단위 피서를 원하는 피서객들이 매년 늘어나고 있는 곳으로 마을의 민박 등 각종 숙박시설을 이용하기 편리하고 인근 초도항에서 생산되는 싱싱한 활어회와 바다낚시를 즐길 수 있다. 초도1리 해변과 인접하고 있는 초도2리 해변은 길이 200m, 넓이 5,950m²(1,800여 평)의 아담하고 깨끗한 해변이다. 평상시에는 군사시설 보호구역이라 관할 군부대의 협조로 한시적으로 개장된다. 초도1리 해변과 마찬가지로, 지난 1995년도에 개장된 이래 가족끼리 조용한 피서를 원하는 피서객들이 주로 찾는 곳이다.",Type3,51,820,NA,NA02,NA020900,
126778,12,대진1리해변,"<a title=""새창 : 고성군청 문화관광 홈페이지로 이동"" href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=67"" target=""_blank"">http://tour.gwgs.go.kr/</a>",,24703,강원특별자치도 고성군 현내면 한나루로4길 1,,32,2,A01,A0101,A01011200,128.4236806,38.50338874,6,http://tong.visitkorea.or.kr/cms/resource/74/3006874_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3006874_image3_1.jpg,2.00307E+13,2.02407E+13,"동해안 최북단 항구인 대진항 포구와 인접해 있어 연안에서 어획되는 싱싱한 활어회를 맛볼 수 있는 북쪽에 위치한 해변이다. 길이 350m, 넓이 10,578m²(3,200여 평)의 백사장에는 희고 고운 모래가 깔려 있으며 물빛이 깨끗하고 수심이 평균 1.3m로 얕은 편이다. 대진항 남쪽의 대진 5리에도 백사장의 길이 150m, 넓이 4,628m²(1,400여 평)의 아담한 간이 해수욕장이 있다. 이 역시 군사시설 보호구역이기 때문에, 관할 군부대와 협의해서 해수욕장 개장 기간에 맞추어 개방된다. 해변 아래쪽 작은 산 위에는 대진등대가 우뚝 서 있어서 오가는 배들의 신호등 역할을 한다. 대진리의 두 해수욕장은 고성 통일전망대를 오가는 길목에 위치해 있어 관광객의 발길이 제법 잦은 곳이다.",Type3,51,820,NA,NA02,NA020900,
126784,12,거진11리해변,"<a title=""새창 : 고성군청 문화관광 홈페이지로 이동"" href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=63"" target=""_blank"">https://www.gwgs.go.kr/tour/</a>",,24713,강원특별자치도 고성군 거진읍 거진리,11리,32,2,A01,A0101,A01011200,128.4552101,38.4443157,6,http://tong.visitkorea.or.kr/cms/resource/28/3515828_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3515828_image3_1.jpg,2.00307E+13,2.02508E+13,"화진포호 남쪽의 거진항과 거진 읍내의 초입에 위치한 해수욕장이다. 1983년 7월 10일에 처음 개장된 이래 해수욕장은 여름 피서철에만 한시적으로 개장되며 해변은 상시 개방한다. 길이 약 500m에 넓이 17,520m²(5,300여 평)의 백사장이 펼쳐져 있어 가족단위나 연인들끼리의 피서지로 좋다. 바다가 방파제로 막혀 있고 물이 얕아서 아이들 물놀이에 적합하다. 인근에는 숙박시설과 민박, 상가들이 밀집되어 있어 편리하고 해안 도로 옆에 주차하기도 용이하다. 또, 인근 방파제와 백사장에서는 바다낚시를 즐길 수 있으며 싱싱한 활어회를 맛볼 수 있는 횟집이 근처에 있다. 해수욕장은 좌우로 나눠져 있으며 차박과 모래사장을 이용한 캠핑에 적합하다.",Type1,51,820,NA,NA02,NA020900,
126785,12,가진해변,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=61"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.gwgs.go.kr</a>",,24744,강원특별자치도 고성군 죽왕면 가진리,168-1,32,2,A01,A0101,A01011200,128.5086047,38.37401661,6,http://tong.visitkorea.or.kr/cms/resource/63/3513763_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3513763_image3_1.jpg,2.00307E+13,2.02507E+13,"국도 7호선에서 동쪽으로 1㎞ 떨어진 가진리 마을에 위치한 해변이다. 13,223㎡(4,000여 평)의 아늑한 백사장이 펼쳐져 있으며 마을에는 민박집이 많아서 숙소 구하기도 어렵지 않다. 가족 단위 피서객과 지역 주민들이 주로 찾는 이 해수욕장은 싱싱한 활어회를 맛볼 수 있는 가진항과 가깝고, 방파제에서는 바다낚시를 즐길 수도 있다. 깨끗한 모래사장과 맑은 물이 있어 물놀이를 하기 좋은 아담한 숨은 해수욕장이다. 다만, 유영구역이 15m 정도이므로 수영 시 한계선을 넘지 않도록 유의하여야 한다. 관광객이 많지 않아서 한가한 휴가를 즐기기에 좋은 장소이고 바다 색깔은 푸른색과 에메럴드 빛이 어우러져 이국적 풍경을 만드는 해변이다.",Type1,51,820,NA,NA02,NA020900,
126787,12,공현진1리해변,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=64""target=""_blank"" title=""새창: 고성 문화관광"">https://www.gwgs.go.kr/prog/</a>",,24745,강원특별자치도 고성군 죽왕면,공현진1리,32,2,A01,A0101,A01011200,128.5106303,38.35084435,6,http://tong.visitkorea.or.kr/cms/resource/73/483073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/483073_image3_1.jpg,2.00307E+13,2.02503E+13,"공현진1리해변은 국도 7호 선상에 위치해 교통이 편리하고 소박한 어촌을 만나볼 수 있는 곳이다. 깨끗한 해안선과 12,000여 평의 백사장을 갖춘 이 해수욕장은 모래가 곱고 수심이 얕아서 해수욕장으로서의 입지조건이 좋은 편이다. 마을로 들어서는 도로변에는 그물을 손질하는 동네 주민들을 자주 만날 수 있는 전형적인 작은 어촌으로 정겹고 아이들과 조개잡이도 할 수 있어서 좋은 추억을 만들 수 있다. 가까이에 공현진항이 있어 싱싱한 활어회를 맛볼 수 있는 곳이기도 하다. 조용하면서도 편의시설이 잘 갖춰진 이 해수욕장에는 주로 가족단위 피서객들이 많이 찾는데, 한 번 찾은 피서객은 해마다 다시 찾는 경우도 많다.",Type3,51,820,NA,NA02,NA020900,
126788,12,문암2리해변,"고성군 문화관광 <a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=71"" target=""_blank"" title=""새창 : 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr</a>",,24752,강원특별자치도 고성군 죽왕면 문암진리,,32,2,A01,A0101,A01011200,128.549434,38.29677363,6,http://tong.visitkorea.or.kr/cms/resource/59/3048359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3048359_image3_1.jpg,2.00307E+13,2.02507E+13,"문암2리해변은 초생달 모양의 해안선으로 형성된 해변으로 폭이 길고 수심이 낮아 어린이가 있는 가족단위 피서객도 즐길 수 있는 곳이다. 1991년 개장된 이래 매년 여름 해변과 백사장을 운영하고 있으며 인근에 문암항구가 있어 싱싱한 활어회를 맛볼 수 있다. 해변 끝에 해안선을 따라 발달한 기암괴석이 절경을 이루는 능파대가 있다. 과거에는 섬이었으나 지금은 육지와 연결된 육계도의 일부이다. 능파는 급류의 물결 또는 파도 위를 걷는다는 뜻으로 미인의 아름다운 걸음걸이를 뜻하는 말이다. 파도가 해안가의 기암괴석에 부딪히는 아름다운 광경을 보고 능파대라 이름 지었다고 전해진다. 수중이 아름다워 스노클링, 스킨스쿠버 포인트로도 유명하며 가수 BTS 뮤직비디오 촬영지로도 알려져 있다.",Type3,51,820,NA,NA02,NA020900,
126789,12,청간해변,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=82""target=""_blank"" title=""새창: 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr</a>",,24758,강원특별자치도 고성군 토성면 청간리,(토성면),32,2,A01,A0101,A01011200,128.5590702,38.26561634,6,http://tong.visitkorea.or.kr/cms/resource/96/3516896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3516896_image3_1.jpg,2.00307E+13,2.02508E+13,"백사장은 마을 앞 깨끗한 해안선을 따라 길이 300m, 6,611㎡의 백사장은 희고 고운 모래가 산재해 피서지로 최적이다. 1992년 7월에 개장된 이래 매년 해변과 백사장이 사계절 운영하는 곳으로 청간정 앞까지 해변으로 개방하여 깨끗한 백사장과 수려한 경관을 자랑한다. 주로 지역주민과 가족단위 피서객이 많이 찾아오며 인근 마을에 민박과 설악권 콘도미니엄 지역과 인접해 있어 이용하기 편리하다.",Type1,51,820,NA,NA02,NA020900,
126791,12,천학정/문암포구,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_01/view.do?cntno=14"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.gwgs.go.kr</a>",,24755,강원특별자치도 고성군 천학정길 10,,32,2,A02,A0201,A02010700,128.548026,38.2889523,6,http://tong.visitkorea.or.kr/cms/resource/91/3515791_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3515791_image3_1.jpg,2.00312E+13,2.02508E+13,"고성군에 해안가 경치가 뛰어난 곳으로 잘 알려진 청간정 말고도 잘 알려지지 않은 천학정이 있는데, 청간정에서 북으로 10분 정도 달려 아야진 고개를 넘어 교암리라는 마을에 위치하고 있다. 천학정은 1931년 지방유지 한치응, 최순문, 김성운 등이 발의하여 정면 2칸, 측면 2칸, 겹처마 팔각지붕의 단층으로 건립되었으며 정자의 정면에는 천학정 현판이 게판 되어 있고, 정자 내에는 천학정기와 그 좌측으로 천학정 시판이 게판 되어 있다. 천학정은 동해의 신비를 간직한 기암괴석이 깎아지른 듯한 해안 절벽 위에 자리 잡고 있으며, 정자 주위에는 1백 년 이상이 된 소나무가 자리 잡고 있어 풍치를 더해 주고 있다. 이곳은 일출명소이다. 보통 동해안 일출은 낙산사 의상대를 연상하는데, 이곳은 높은 기암절벽 위 정자이며, 주위에 송림이 우거져 천하절경의 일출을 연출한다. 천학정에서 일출을 즐긴 후 북으로 난 해안도로를 따라 문암리 항구를 들르는 것도 좋다. 문암리 포구는 작은 포구이지만 기암괴석이 바다로 뻗어 나와 있고 한적한 어촌의 정취를 느낄 수 있다. 문암포구의 능파대 위에서 맞는 일출은 동해안의 어느 해변 못지 않게 아름답다. 조용한 아침의 일출을 감상하기 위해 문암 포구를 찾는 것도 좋을 듯하다.",Type1,51,820,HS,HS01,HS011200,
126792,12,간성향교,"<a href=""https://www.gwgs.go.kr/prog/cultureAssets/tour/sub02_1002/C02/view.do?pageIndex=1&cntno=17""target=""_blank"" title=""새창: 고성 문화관광"">https://www.gwgs.go.kr/tour</a>",,24727,강원특별자치도 고성군 간성읍 진부령로 2659,,32,2,A02,A0201,A02010700,128.4389748,38.37788147,6,http://tong.visitkorea.or.kr/cms/resource/11/3528111_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3528111_image3_1.jpg,2.00205E+13,2.02508E+13,"1420년 창건된 간성향교는 1546년에 교동리로 이전하였으며 1592년 임진왜란 때에 소실되었다. 이후 군수 신인원이 명륜당을 중건했고 1850년에 현재의 위치인 구봉산 아래에 옮겨 세웠다. 6·25사변 때 소실된 것을 1954년에 재건하였으며, 1978년에는 동·서무를, 1980년에는 대성전을, 1981년에는 건물 전체의 내부 수리를 마쳤다. 현존하는 건물로는 대성전·동무·서무·명륜당 등이 있으며, 대성전 안에는 중국 유학자들과 우리나라 18현의 위패가 봉안되어 있다. 조선시대에는 국가로부터 전답과 노비, 전적 등을 지급받아 교관이 교생을 가르쳤으나, 현재는 교육적 기능은 없어지고 봄과 가을에 석전을 봉행하고 초하루 보름에 분향을 올리고 있으며, 전교 한 명과 장의 여러 명이 운영을 담당하고 있다.",Type1,51,820,HS,HS01,HS010900,
126795,12,고성 어명기 고택,"<a href=""https://www.gwgs.go.kr/prog/cultureAssets/tour/sub02_1001/C01/view.do?pageIndex=1&cntno=8"" target=""_blank"" title=""새창 : 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/tour/</a>",,24750,강원특별자치도 고성군 죽왕면 봉수대길 131-7,,32,2,A02,A0201,A02010400,128.517753,38.31477647,6,http://tong.visitkorea.or.kr/cms/resource/56/3378456_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/3378456_image3_1.JPG,2.00206E+13,2.02503E+13,"강원특별자치도 고성군에 위치한 어명기 고택은 현 주인 어명기의 2대조 어용수가 1860년대에 사들인 집이다. 약 400년 전에 이 터에 처음 자리 잡은 집으로 화재로 불탄 것을 영조 26년(1750) 경에 어태준이 옛 모습대로 복원하였다고 한다. 경사진 언덕바지에 넓게 집터를 잡고 ㄱ자형의 몸채가 위치하고 왼쪽으로는 방앗간, 오른쪽으로는 행랑채, 뒤쪽으로 헛간채를 두었다. 몸채는 안채와 사랑채를 따로 짓지 않고 한 건물에 모두 시설하였다. 앞면 4칸, 옆면 3칸 규모로 세줄겹집이다. 건물 왼쪽에 넓은 부엌과 외양간이 있고 중앙에 안방과 건넌방, 대청이 자리 잡고 있으며, 오른쪽으로 사랑방 3칸이 세로로 있다. 외양간을 부엌 앞으로 돌출시킨 것은 보통 고성군에서 많이 볼 수 있는 평면 형태이다. 부엌과 외양간 사이 간격에는 지붕을 설치하고 뒤쪽으로 뒤주를 붙박이 하여 곡식을 저장할 수 있도록 하였다. 사랑채 중 가장 앞쪽에 위치한 사랑방은 주인의 일상거처이며, 뒤쪽 2칸의 사랑방은 손님을 맞이하는 곳이다. 이 집에서 주목되는 점은 '더그매'이다. 지붕과 천장사이에 나타난 공간을 더그매라고 하는데, 이 집에는 안방, 웃방, 가운데방 모두에서 더그매가 보인다. 필요할 때 집안물건을 넣어두는 보관장소로 사용되기도 하며, 지붕으로부터 내려오는 한기를 막기도 한다.",Type3,51,820,HS,HS01,HS010400,
127228,12,건봉사,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_08/view.do?cntno=13"" target=""_blank"" title=""새창 : 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/tour/</a>",,24708,강원특별자치도 고성군 거진읍 건봉사로 723,,32,2,A02,A0201,A02010800,128.3837486,38.40149987,6,,,2.0031E+13,2.02507E+13,"건봉사는 520년에 아도화상이 창건하였으며, 본래 원각사라 했다. 이후 758년에 발진화상이 중건하고 정신, 양순스님 등과 염불만일회를 베풀었는데, 이것이 우리나라 염불만일회의 효시가 된다. 여기에 신도 1,820인이 참여하였는데, 그중에서 120인은 의복을, 1700인은 음식을 마련하여 염불인들을 봉양하였다. 787년에 염불만일회에 참여했던 31인이 아미타불의 가피를 입어서 극락에 왕생하였고, 그 뒤 참여했던 모든 사람들이 차례로 왕생했다고 한다. 이로써 건봉사는 아미타 도량이 되었다. 이후 고려 말 도선국사가 절 서쪽에 봉황새 모양의 바위가 있다고 하여 절 이름을 서봉사로 바꾸었다고 한다. 1358년에는 나옹스님이 중건하고 건봉사로 개칭하여 비로소 염불과 선, 교의 수행을 갖춘 사찰이 되었다. 1465년에는 세조가 이 절로 행차하여 자신의 원당으로 삼은 뒤 어실각을 짓게 하고 전답을 내렸으며, 친필로 동참문을 써서 하사하였다. 이때부터 조선왕실의 원당이 되었는데, 성종은 효령대군, 한명회, 신숙주, 조흥수, 등을 파견하여 노비, 미역밭과 염전을 하사하고 사방 십리 안을 모두 절의 재산으로 삼게 하였다. 되찾아와서 이 절에 봉안한 뒤 1606년에 중건하였다. 1881년에는 만화 관준스님이 제4회 염불만일회를 설치하였고, 1906년에는 신학문과 민족교육의 산실인 봉명학교도 설립하였다. 1908년 제4회 만일회를 회향한 뒤 금암 의훈스님이 제5회 염불만일회를 설하고 옛부터 있던 돌무더기의 소신대에 31인의 부도를 세우는 한편 1921년 인천포교당과 봉림학교를 세웠으며, 한암스님을 청하여 무차선회를 여는 등 우리나라 4대 사찰의 하나요 31본산의 하나로서 명망을 떨쳤던 곳이다. 한국전쟁 때 완전히 폐허가 됐으나 중창불사를 통해 사격을 다져가고 있다.",,51,820,HS,HS03,HS030100,
127449,12,진부령 흘리마을,,,24742,강원특별자치도 고성군 간성읍 흘리길 185,,32,2,A02,A0203,A02030100,128.3741426,38.26487118,6,http://tong.visitkorea.or.kr/cms/resource/66/3016266_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3016266_image3_1.jpg,2.00311E+13,2.02411E+13,"인제군에서 고성군으로 넘어가려면 미시령(767m)을 넘거나 진부령 (529m)을 넘어야 한다. 인제군 용대삼거리에서 46번 국도를 타고 용대 자연휴양림 입구를 지나 북으로 올라가면 알프스리조트 입구와 진부령고개가 나온다. 진부령 마을관리 휴양지는 46호선 국도변에 위치한다. 향로봉 산맥인 칠절봉과 둥글봉에서 발원한 오염되지 않은 맑은 물이 흐르는 계곡으로 관광객을 사로잡고 있다. 여행객들은 이곳 마을에서 생산되는 산채, 옥수수, 감자, 약초, 토종꿀 등을 산지에서 직접 구입할 수 있으며, 토종닭을 비롯한 토속음식이 관광객들로부터 좋은 반응을 얻고 있다. 또한 피망 생산 단지로 향, 맛, 품질로 비교가 안 되는 전국 제일의 피망 산지이며 또한 고랭지 채소와 치커리 재배로 고소득 마을이다.",Type3,51,820,EX,EX03,EX030100,
127570,12,송지호 해안 서낭바위 (강원평화지역 국가지질공원),"<a href=""https://koreadmz.kr/geopark/place/gs/sj"" target=""_blank"" title=""새창 :강원평화지역국가지질공원사이트로 이동"">https://koreadmz.kr/geopark</a>",,24747,강원특별자치도 고성군 죽왕면 오호리,29-47,32,2,A01,A0101,A01011100,128.5302264,38.32765855,6,http://tong.visitkorea.or.kr/cms/resource/21/3333021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3333021_image3_1.jpg,2.00402E+13,2.02506E+13,"서낭바위는 송지호해변 남쪽의 화강암지대에 발달한 암석해안으로 화강암의 풍화미지형과 파도의 침식작용이 어우러져 매우 독특한 지형경관을 이루고 있다. 특히, 화강암층 사이로 두터운 규장질 암맥이 파고든(관입한) 형태를 이루어 독특한 경관을 형성한다. 서낭바위는 오호리 마을의 서낭당(성황당)이 위치하는데서 유래된 지명이다. 서낭당은 마을의 수호신으로 서낭신(성황신)을 모셔놓은 우리나라의 전통신앙의 영역으로, 서낭당 일대는 물건을 함부로 파거나 헐지 않는 금기가 지켜져 온 장소이다. (출처 : 강원평화지역 국가지질공원)",Type3,51,820,NA,NA02,NA020800,
127587,12,삼포해변,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=78"" target=""_blank"" title=""새창 : 고성군 문화관광 사이트로 이동"">https://www.gwgs.go.kr</a>",,24750,강원특별자치도 고성군 죽왕면 삼포해변길 15-4,,32,2,A01,A0101,A01011200,128.5354263,38.31494902,6,http://tong.visitkorea.or.kr/cms/resource/86/3516786_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3516786_image3_1.jpg,2.00307E+13,2.02508E+13,"삼포해변은 깨끗한 백사장, 울창한 송림을 지닌 피서지로 1977년 개장되었으며, 1980년 5월에 국민관광지로 조성되었다. 길이 800m, 폭 75m가 되는 모래사장에는 바닷말이 짙게 자라나 있고, 물깊이가 1~2m 정도여서 해수욕의 즐거움을 한껏 누릴 수 있다. 또한, 조용하고 깨끗한 넓은 백사장과 함께 일대 주변의 송림이 우거져 가족단위 해변으로 적합하다. 맞은편에는 흑도와 백도, 그리고 호미섬이 있어 바다 낚시터로도 사랑받고 있다.",Type1,51,820,NA,NA02,NA020900,
127873,12,백도해변,"<a href=""http://baekdobeach.co.kr/"" target=""_blank"" title=""새창 : 백도해수욕장 홈페이지로 이동"">백도해수욕장 http://baekdobeach.co.kr</a><br><a href=""https://gwgs.pubcamping.kr/@baekdo/index"" target=""_blank"" title=""새창 : 백도오토캠핑장 홈페이지로 이동"">백도오토캠핑장 https://gwgs.pubcamping.kr</a>",,24752,강원특별자치도 고성군 죽왕면 백도해변길 78,,32,2,A01,A0101,A01011200,128.546848,38.2983734,6,http://tong.visitkorea.or.kr/cms/resource/38/3009538_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3009538_image3_1.jpg,2.00307E+13,2.02407E+13,"백도해수욕장은 속초 북쪽 12km, 간성 남쪽 12km 거리에 있고 1976년 7월 0.3km의 깨끗한 해변에 2,500여평 백사장의 조용한 피서지로 개장되어 인근 삼포해수욕장과 같이 1980년 5월 국민관광지로 지정되었다. 바닷가에 기암괴석이 많고 소나무 숲이 있어 주위 경관이 좋다. 백사장은 활처럼 휘었고 오른쪽엔 붉은 등대가 서 있다. 경사가 완만하고 수질 및 모래질이 좋으며 조용하고 깨끗한 해수욕을 즐기기에 안성맞춤이다. 모래밭 길이 200m, 폭 50m, 평균 물 깊이 1.5m 가량 된다. 수심이 낮고 국도변에 접하여 교통이 편리하다. 바다의 남동쪽 항구 앞바다에 백도라는 섬이 있어 백도란 이름으로 불리우고 있다. 해수욕장 개장 기간 중 오토캠핑장을 운영하며 편의시설로는 사워장, 식수대, 넓은 주차장이 마련되어 있다.",Type3,51,820,NA,NA02,NA020900,
